res
-600.466092366152
-588.2560510058075
-577.8659461321896
-568.7337228427484
-560.4276869757891
-552.4926703429835
-544.4955856905001
-536.2906092530511
-527.7149854492123
-518.6312500673816
-508.2355157526108
-497.984182030556
-488.51904119370437
-479.0866428491468
-469.48731266898443
-459.6794570026132
-449.6279818950816
-439.2629577532172
-428.6128560665556
-417.79763194475
-406.6772535322584
-395.21324945199746
-383.40741907658327
-371.1656022072364
-358.4708797765521
-345.23377825091006
-331.39182997409927
-316.8404442636035
-301.4662738104197
-285.119100353466
-267.78464243053014
-249.10545340695518
-228.71549374330712
-206.23869922190116
-181.453018005515
-153.45585976766026
-122.9216570228508
-89.88431337481228
-54.20935309960092
-15.83711022803759
25.066227108726636
68.18958875935664
112.87510581267513
158.78266691043555
205.90231359983392
253.52581532358226
301.5413376214578
349.7326611077403
397.76027195140506
445.52732693666644
492.9290529046076
539.345227827002
584.0873886434213
627.0725692601824
667.7652662945112
705.9240072061888
741.2846285551719
773.9851298188736
803.6986949865011
831.0148484636773
855.6193488808103
877.1399598380708
896.2608638085908
913.2460679911441
928.440117016174
942.1743780987828
954.6351475753949
966.0174436285224
976.4335458864576
985.9679969053185
994.6763185404168
1002.6141378928444
1009.8523329781219
1016.4436561698469
1022.4164231449728
1027.7869170763024
1032.5307797104092
1036.6756968808884
1040.1858029378636
1043.0426848863308
1045.1776345177254
1046.5650057748073
1047.1913177999843
1046.984760469979
1045.8745815627303
1043.7051844431676
1040.3180531908306
1035.6599041932336
1029.6416016355986
1021.9610720502901
1012.264804896718
1000.2765706440608
985.5000798637992
967.5977926784009
946.0114029064968
921.1555854465831
892.6404939615879
860.0128990093696
822.92743531795
781.5654826567172
735.9489882037929
686.3759896642836
631.1893977150712
571.8228529991349
508.73569309370725
442.2424472033936
373.0267099909984
302.45645011582053
230.5619813581254
157.7346896488709
84.63091273402856
11.688301571213751
-59.9834066632008
-128.88166948452695
-194.72741741008528
-256.5138358373964
-313.3793196256972
-364.8898645005503
-410.7598684494448
-450.31384257077724
-483.834388242138
-512.5169307166983
-537.0291072235584
-558.8279821854471
-578.630001517144
-596.6916201082701
-613.620118863954
-629.6239979124412
-644.7890034988357
-659.1206912854411
-672.7014568617619
-685.761632077268
-698.2116831707636
-710.2973121705099
-722.0605396416761
-733.5846532858368
-744.818507189514
-755.8266175083672
-766.6250781805317
-777.195515702792
-787.5652827438801
-797.7671569362836
-807.7577576344672
-817.5239894864455
-827.0998209523513
-836.530007824538
-845.8783468817957
-855.1637780608677
-864.364798522982
-873.4965966934149
-882.5548419231927
-891.4954013766816
-900.2868926360819
-908.9056361955819
-917.3305285502707
-925.5388523446981
-933.4397852452756
-940.8648889596616
-947.5303270719107
-952.9824623706372
-956.7695117667928
-958.6147455265756
-957.7372912138288
-953.4529599827148
-945.4934793089303
-934.0505156980996
-919.4722333691597
-901.5862605877841
-880.6743558198667
-856.9923529350311
-830.6556048616311
-802.2649368913012
-772.7455613754693
-743.6208172350392
-716.3546814185901
-691.2493877984373
-668.4959148363516
-648.1870761336061
-630.4090241003483
-614.5543831440284
-600.4660923660252
-588.2560510050448
-577.8659461321148
-568.733722841536
-560.4276869770588
-552.4926703428872
-544.4955856902808
-536.2906092530571
-527.7149854492163
-518.6312500673532
-508.235515752418
-497.98418203176396
-488.5190411938296
-479.0866428491052
-469.48731266896397
-459.6794570027188
-449.627981895056
-439.2629577532224
-428.6128560665772
-417.797631944784
-406.67725353232123
-395.21324945193805
-383.4074190764275
-371.16560220723363
-358.47087977660834
-345.2337782509044
-331.39182997408903
-316.8404442636366
-301.4662738104276
-285.11910035362405
-267.78464243101826
-249.10545340697638
-228.71549374357238
-206.23869922182942
-181.45301800558045
-153.4558597675993
-122.92165702318351
-89.88431337503228
-54.20935309894612
-15.837110228151877
25.0662271091149
68.18958875920005
112.87510581261353
158.78266691048006
205.90231359990892
253.52581532362228
301.5413376214369
349.73266110785863
397.76027195150266
